date,price
2016-10-14 22:05:41,37090
2016-10-15 02:05:48,36077
2016-10-15 06:05:43,36187
2016-10-15 10:05:43,36107
2016-10-15 14:05:42,36158
2016-10-15 18:05:42,36416
2016-10-15 22:05:42,36332
2016-10-16 02:05:42,36237
2016-10-16 06:05:41,36770
2016-10-16 10:05:47,36549
2016-10-16 14:05:48,36808
2016-10-16 18:05:46,37294
2016-10-16 22:05:44,36731
2016-10-17 02:05:42,36448
2016-10-17 06:05:48,37899
2016-10-17 10:05:47,38119
2016-10-17 14:05:41,37876
2016-10-17 18:05:42,38241
2016-10-17 22:05:46,39045
2016-10-18 02:05:40,37934
2016-10-18 06:05:45,38085
2016-10-18 10:05:43,37901
2016-10-18 14:05:43,37925
2016-10-18 18:05:41,38305
2016-10-18 22:05:44,37645
2016-10-19 02:05:43,37264
2016-10-19 06:05:43,38144
2016-10-19 10:05:43,37873
2016-10-19 14:05:48,37107
2016-10-19 18:05:44,37871
2016-10-19 22:05:45,38932
2016-10-20 02:05:45,38442
2016-10-20 06:05:44,38217
2016-10-20 10:05:41,37881
2016-10-20 14:05:44,37791
2016-10-20 18:05:42,38549
2016-10-20 22:05:47,38785
2016-10-21 02:05:46,36919
2016-10-21 06:05:42,38075
